inn,year,region,okved,PL_revenue,PL_net_profit,B_assets,B_total_equity,B_shortterm_liab,age,eligible,filed,outlier,B_current_assets,B_cash_equivalents,PL_cost_of_sales,PL_profit_from_sales,PL_before_tax
5908080987,2022,perm,45.20,1031.0,14.0,1733.0,50.0,1683.0,2.0,1.0,1.0,0.0,1482.0,57.0,-214.0,20.0,18.0
1828023337,2022,udmurtia,69.10,762.0,147.0,2902.0,2864.0,38.0,9.0,1.0,1.0,0.0,2902.0,50.0,-593.0,169.0,170.0
7703202540,2022,moscow city,94.99,0.0,0.0,96.0,984.0,96.0,24.0,1.0,1.0,0.0,96.0,96.0,0.0,263.0,0.0
3808145852,2022,irkutsk,71.12.20,33411.0,0.0,32803.0,160.0,0.0,16.0,1.0,1.0,0.0,32803.0,150.0,-25206.0,8205.0,1641.0
3808272113,2022,irkutsk,85.41.90,8629.0,-42.0,25.0,-53.0,78.0,2.0,1.0,1.0,0.0,25.0,10.0,-14.0,-14.0,-42.0
7604271327,2022,yaroslavl,13.96,6534.0,49.0,1286.0,97.0,1189.0,8.0,1.0,1.0,0.0,1286.0,203.0,-6422.0,112.0,59.0
4029048820,2022,kaluga,70.22,8629.0,-55.0,1432.0,1376.0,56.0,9.0,1.0,1.0,0.0,1432.0,496.0,-6422.0,263.0,-55.0
5752027079,2022,oryol,52.21.24,100.0,-1.0,0.0,984.0,1909.0,21.0,1.0,1.0,0.0,4065.0,241.0,-100.0,0.0,0.0
6617023513,2022,sverdlovsk,43.22,15597.0,-1280.0,3195.0,-218.0,413.0,8.0,1.0,1.0,0.0,836.0,462.0,-14518.0,1079.0,-1280.0
5906091310,2022,perm,49.41,48330.0,-303.0,20150.0,20204.0,-54.0,13.0,1.0,1.0,0.0,20150.0,5589.0,-48824.0,-494.0,187.0
7448243440,2022,chelyabinsk,71.12.20,8629.0,-550.0,54894.0,-450.0,44716.0,0.0,1.0,1.0,0.0,54624.0,5642.0,-6422.0,-661.0,-688.0
1659172444,2022,tatarstan,49.41,39997.0,5.0,8391.0,38.0,289.0,6.0,1.0,1.0,0.0,2565.0,206.0,-39530.0,-176.0,11.0
7329026950,2022,ulyanovsk,46.35,0.0,0.0,449.0,10.0,439.0,4.0,1.0,1.0,0.0,449.0,241.0,-583.0,-583.0,0.0
7713470900,2022,moscow city,46.75.20,24738.0,1205.0,5487.0,1784.0,3703.0,3.0,1.0,1.0,0.0,5487.0,294.0,-23217.0,1521.0,1507.0
2720032602,2022,khabarovsk,47.90,67469.0,10383.0,16630.0,3574.0,8062.0,16.0,1.0,1.0,0.0,16630.0,1396.0,-51899.0,10383.0,10383.0
6450112467,2022,saratov,42.21,15131.0,547.0,5463.0,768.0,4695.0,1.0,1.0,1.0,0.0,5463.0,1088.0,-14437.0,694.0,685.0
2723117854,2022,khabarovsk,46.74,10517.0,349.0,8130.0,6293.0,1837.0,13.0,1.0,1.0,0.0,8078.0,57.0,-8518.0,363.0,436.0
5905264947,2022,perm,69.10,3.0,-94.0,6769.0,5910.0,354.0,14.0,1.0,1.0,0.0,6769.0,9.0,-91.0,-88.0,-92.0
2723169161,2022,khabarovsk,71.10,3133.0,2850.0,17344.0,16541.0,803.0,8.0,1.0,1.0,0.0,17333.0,1943.0,-107.0,3026.0,3014.0
7841077710,2022,sankt-petersburg,52.24,35790.0,65.0,6880.0,2346.0,4534.0,4.0,1.0,1.0,0.0,6820.0,1798.0,-34948.0,842.0,422.0
1651047829,2022,tatarstan,73.10,1201.0,54.0,71.0,64.0,7.0,16.0,1.0,1.0,0.0,71.0,13.0,-1135.0,66.0,66.0
4342003869,2022,kirov,77.39.10,0.0,0.0,10.0,10.0,1909.0,26.0,1.0,1.0,0.0,10.0,241.0,-6422.0,0.0,0.0
7716966038,2022,moscow city,72.19,8629.0,11.0,2808.0,1308.0,1500.0,0.0,1.0,1.0,0.0,21.0,15.0,-6422.0,263.0,11.0
6450107266,2022,saratov,72.19,18953.0,825.0,15147.0,-2225.0,17371.0,3.0,1.0,1.0,0.0,15147.0,0.0,-6422.0,1154.0,1125.0
6683014952,2022,sverdlovsk,33.12,139028.0,41232.0,44266.0,37627.0,6639.0,4.0,1.0,1.0,0.0,44266.0,1497.0,-95024.0,44004.0,44835.0
4501164303,2022,kurgan,33.12,32188.0,10443.0,73364.0,72828.0,536.0,11.0,1.0,1.0,0.0,68562.0,6566.0,-20453.0,11735.0,11573.0
2703040441,2022,khabarovsk,56.10,0.0,-1006.0,1297.0,-229.0,289.0,15.0,1.0,1.0,0.0,1297.0,14.0,-975.0,-975.0,-1000.0
7841309294,2022,sankt-petersburg,68.32,8629.0,0.0,937.0,984.0,937.0,17.0,1.0,1.0,0.0,937.0,96.0,-6422.0,263.0,0.0
7716216596,2022,moscow reg.,68.20.20,3824759.0,194452.0,16841714.0,626178.0,14504461.0,20.0,1.0,1.0,0.0,2876744.0,310.0,-3125018.0,473113.0,353160.0
3460058862,2022,volgograd,47.19.10,29828.0,140.0,3287.0,130.0,672.0,7.0,1.0,1.0,0.0,3287.0,709.0,-29124.0,704.0,413.0
7743842306,2022,sankt-petersburg,62,42428.0,3129.0,23062.0,21816.0,1246.0,10.0,1.0,1.0,0.0,22996.0,8731.0,-38347.0,4081.0,3866.0
3702267346,2022,ivanovo,46.73,21457.0,186.0,233.0,196.0,37.0,0.0,1.0,1.0,0.0,233.0,98.0,-20927.0,247.0,233.0
9404010314,2022,luhansk,01.11,8629.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,241.0,-6422.0,263.0,0.0
5404345842,2022,novosibirsk,45.32.29,3337.0,33.0,8661.0,8609.0,52.0,15.0,1.0,1.0,0.0,8661.0,64.0,-3080.0,257.0,130.0
8601041694,2022,khanty-mansijsk,68.32,6548.0,-2485.0,15400.0,6054.0,9002.0,12.0,1.0,1.0,0.0,15371.0,64.0,-8780.0,-2232.0,-2386.0
5017127318,2022,moscow reg.,86.90,3772.0,-1005.0,1314.0,-996.0,92.0,1.0,1.0,1.0,0.0,1315.0,530.0,-4593.0,-821.0,-892.0
6672284072,2022,sverdlovsk,96.02,10482.0,1385.0,100975.0,96324.0,2573.0,14.0,1.0,1.0,0.0,100975.0,2222.0,-9078.0,1404.0,1699.0
2536175101,2022,primorsky terr.,70.22,8629.0,0.0,62685.0,62685.0,0.0,16.0,1.0,1.0,0.0,62525.0,55921.0,-6422.0,263.0,0.0
3616999353,2022,voronezh,49.40,32156.0,1824.0,112431.0,68942.0,12992.0,7.0,1.0,1.0,0.0,92792.0,834.0,-31377.0,-1035.0,1822.0
5921034041,2022,perm,46.33,77144.0,1062.0,6709.0,-1508.0,8217.0,5.0,1.0,1.0,0.0,6608.0,4394.0,-75136.0,2008.0,1833.0
6673098167,2022,sverdlovsk,47.11.20,3041.0,883.0,7908.0,1114.0,6794.0,19.0,1.0,1.0,0.0,461.0,458.0,-2200.0,841.0,883.0
1655277647,2022,tatarstan,46.74,246.0,86.0,2262.0,97.0,2165.0,9.0,1.0,1.0,0.0,2167.0,241.0,-6422.0,205.0,107.0
5609091606,2022,orenburg,62.01,550.0,-397.0,7420.0,669.0,6750.0,9.0,1.0,0.0,0.0,7420.0,4.0,-596.0,-46.0,-199.0
5029219690,2022,moscow reg.,79.11,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,263.0,0.0
7714824172,2022,moscow city,79.11,26310.0,25063.0,52173.0,26344.0,25829.0,12.0,1.0,1.0,0.0,52173.0,390.0,-1149.0,25161.0,25074.0
7724938034,2022,moscow city,68.20,743.0,2.0,89.0,8.0,81.0,8.0,1.0,1.0,0.0,89.0,25.0,-728.0,15.0,10.0
7720582972,2022,moscow city,46.72.21,458.0,367.0,2100.0,1671.0,428.0,15.0,1.0,1.0,0.0,2100.0,592.0,-43.0,415.0,391.0
7722569568,2022,moscow city,10.60,9344.0,1422.0,20111.0,6046.0,13281.0,16.0,1.0,1.0,0.0,18153.0,116.0,-8009.0,1335.0,1527.0
6670287261,2022,sverdlovsk,46.40,283929.0,12545.0,36141.0,24732.0,4439.0,12.0,1.0,1.0,0.0,28842.0,6842.0,-270010.0,13919.0,15844.0
7456002568,2022,chelyabinsk,46.72.20,10194.0,570.0,4377.0,3286.0,1091.0,12.0,1.0,1.0,0.0,4377.0,5.0,-9419.0,775.0,731.0
3666194065,2022,voronezh,46.43,345.0,-352.0,1009.0,294.0,715.0,8.0,1.0,1.0,0.0,1009.0,0.0,-598.0,-253.0,-352.0
5262269174,2022,nizhni novgorod,43.21,25664.0,63.0,52157.0,1137.0,51020.0,11.0,1.0,1.0,0.0,51933.0,31.0,-25480.0,184.0,74.0
5916030041,2022,perm,46.76.10,60105.0,408.0,8991.0,652.0,8339.0,25.0,1.0,1.0,0.0,8991.0,1028.0,-59595.0,510.0,510.0
7447152310,2022,chelyabinsk,62.01,1189.0,-784.0,622.0,314.0,308.0,13.0,1.0,1.0,0.0,622.0,290.0,-1836.0,-647.0,-730.0
4214010910,2022,kemerovo,68.32.10,676.0,0.0,914.0,0.0,914.0,19.0,1.0,1.0,0.0,914.0,241.0,-212.0,0.0,0.0
7326039790,2022,ulyanovsk,63.91,6968.0,-494.0,1467.0,775.0,691.0,11.0,1.0,1.0,0.0,1272.0,206.0,-7184.0,-216.0,-279.0
9103068293,2022,crimea,69.20,5691.0,702.0,25743.0,21177.0,1450.0,7.0,1.0,1.0,0.0,20219.0,49.0,-4625.0,1066.0,816.0
3444201402,2022,volgograd,23.32,38324.0,5673.0,41909.0,13354.0,26789.0,7.0,1.0,1.0,0.0,26717.0,2588.0,-33430.0,4894.0,6049.0
7720845614,2022,moscow city,46.73,33907.0,6063.0,13499.0,5701.0,7798.0,1.0,1.0,1.0,0.0,13499.0,30.0,-27409.0,6498.0,6386.0
7724422031,2022,moscow city,66.22,52498.0,5631.0,15163.0,14365.0,798.0,5.0,1.0,1.0,0.0,15163.0,1312.0,-42388.0,7574.0,7206.0
9701085619,2022,moscow city,96.02,8587.0,3747.0,3404.0,3236.0,168.0,5.0,1.0,1.0,0.0,3404.0,1972.0,-4174.0,4413.0,4192.0
2225209020,2022,altai terr.,46.13,239.0,2.0,89.0,81.0,8.0,3.0,1.0,1.0,0.0,89.0,11.0,-235.0,4.0,2.0
7804427010,2022,sankt-petersburg,81.22,39657.0,1225.0,14470.0,13276.0,1194.0,13.0,1.0,1.0,0.0,14102.0,2628.0,-37139.0,2518.0,2452.0
2310180893,2022,krasnodar,68.20.20,8629.0,4289.0,65179.0,-53481.0,0.0,8.0,1.0,1.0,0.0,18706.0,73.0,-1468.0,-1468.0,5428.0
9404000394,2022,luhansk,01.11,8629.0,0.0,249588.0,234506.0,7188.0,0.0,1.0,0.0,0.0,97142.0,10019.0,-6422.0,263.0,0.0
7806296878,2022,sankt-petersburg,86.23,65196.0,6811.0,53873.0,14719.0,39070.0,4.0,1.0,1.0,0.0,53362.0,1722.0,-16768.0,48428.0,7038.0
2304049869,2022,krasnodar,47.10,18278.0,811.0,1011.0,10.0,1001.0,15.0,1.0,1.0,0.0,1011.0,111.0,-17279.0,999.0,811.0
5045047590,2022,moscow reg.,71.12.40,0.0,0.0,95.0,-809.0,904.0,12.0,1.0,1.0,0.0,95.0,241.0,0.0,263.0,152.0
7714690271,2022,moscow city,62.01,8629.0,-1482.0,2782.0,2782.0,0.0,15.0,1.0,1.0,0.0,1112.0,605.0,-797.0,-797.0,-1482.0
5501223670,2022,omsk,52.21.24,8629.0,-351.0,286.0,129.0,157.0,12.0,1.0,1.0,0.0,286.0,10.0,-351.0,-351.0,-351.0
5401361821,2022,novosibirsk,47.59.10,27736.0,703.0,32635.0,1738.0,14766.0,10.0,1.0,1.0,0.0,12251.0,3522.0,-26754.0,982.0,879.0
6685112810,2022,sverdlovsk,68.20,4415.0,5282.0,36321.0,28496.0,7825.0,6.0,1.0,1.0,0.0,3063.0,642.0,-1258.0,3144.0,5442.0
2304050254,2022,krasnodar,69.10,1138.0,1024.0,858.0,858.0,0.0,15.0,1.0,1.0,0.0,858.0,858.0,-44.0,1094.0,1082.0
6165213210,2022,rostov,43.21,5314.0,-92.0,26598.0,-1817.0,28415.0,4.0,1.0,1.0,0.0,26597.0,2025.0,-8003.0,-2689.0,-34.0
1655333997,2022,tatarstan,62.01,59014.0,4348.0,18350.0,17005.0,1345.0,7.0,1.0,1.0,0.0,16063.0,13441.0,-53286.0,5728.0,6116.0
5835121893,2022,penza,45.31,30397.0,378.0,27120.0,1562.0,25178.0,5.0,1.0,1.0,0.0,27080.0,-1612.0,-28036.0,523.0,473.0
4217195391,2022,kemerovo,42.21,3338.0,936.0,4992.0,936.0,3528.0,3.0,1.0,1.0,0.0,4992.0,554.0,-1849.0,1489.0,1457.0
7811588756,2022,sankt-petersburg,71.10,3357.0,1542.0,9099.0,7169.0,1930.0,8.0,1.0,1.0,0.0,9023.0,360.0,-1693.0,1664.0,1577.0
6234178625,2022,ryazan,41.10,8150.0,-2376.0,3969.0,-1007.0,4977.0,4.0,1.0,1.0,0.0,3818.0,2413.0,-6422.0,-1732.0,-2059.0
7804591652,2022,sankt-petersburg,46.73.60,1224.0,199.0,3278.0,769.0,2508.0,5.0,1.0,1.0,0.0,3219.0,45.0,-967.0,257.0,249.0
0273050716,2022,bashkortostan,46.90,734460.0,13352.0,260087.0,56392.0,203354.0,18.0,1.0,1.0,0.0,257562.0,23542.0,-598497.0,39285.0,16717.0
1650256033,2022,tatarstan,22.20,36651.0,22159.0,123334.0,32472.0,103321.0,9.0,1.0,1.0,0.0,109670.0,3101.0,-10519.0,26132.0,27533.0
6620008032,2022,sverdlovsk,08.11,736234.0,10848.0,729667.0,-20174.0,741801.0,21.0,1.0,1.0,0.0,658196.0,122.0,-632279.0,-61478.0,13326.0
5406821906,2022,novosibirsk,41.20,46280.0,626.0,6243.0,625.0,5617.0,0.0,1.0,1.0,0.0,6243.0,334.0,-45442.0,838.0,796.0
1660345998,2022,tatarstan,45.11,3993.0,588.0,3861.0,3612.0,249.0,2.0,1.0,1.0,0.0,3861.0,1.0,-3194.0,799.0,647.0
5835130739,2022,penza,46.37,4672.0,11.0,4739.0,140.0,4599.0,4.0,1.0,1.0,0.0,4738.0,6.0,-4623.0,49.0,14.0
9715412873,2022,moscow city,43.29,255261.0,1021.0,83272.0,1022.0,82250.0,0.0,1.0,1.0,0.0,83272.0,439.0,-227470.0,13836.0,1276.0
7814167146,2022,sankt-petersburg,46.43,29508.0,1471.0,12438.0,1171.0,11267.0,7.0,1.0,1.0,0.0,12026.0,22.0,-27902.0,1606.0,1789.0
5404448372,2022,novosibirsk,43.21,0.0,1017.0,57159.0,-427803.0,484962.0,11.0,1.0,1.0,0.0,57159.0,5858.0,0.0,0.0,896.0
7731480179,2022,moscow city,41.20,2048.0,228.0,26009.0,195.0,24321.0,8.0,1.0,1.0,0.0,22320.0,7308.0,-1750.0,298.0,284.0
7810930504,2022,sankt-petersburg,52.29,39.0,-23.0,245.0,9.0,236.0,1.0,1.0,1.0,0.0,245.0,1.0,-58.0,-19.0,-23.0
7719072590,2022,moscow city,58.19,634.0,3907.0,4465.0,4216.0,249.0,30.0,1.0,1.0,0.0,893.0,229.0,-300.0,334.0,3926.0
6311189857,2022,samara,22.19,4117.0,38.0,213.0,204.0,9.0,1.0,1.0,1.0,0.0,213.0,9.0,-4052.0,65.0,47.0
1435362791,2022,yakutia,41.20,73163.0,4509.0,73053.0,4529.0,68524.0,1.0,1.0,1.0,0.0,55395.0,243.0,-67081.0,6082.0,5673.0
6685183441,2022,sverdlovsk,71.12.20,8629.0,-2839.0,2141541.0,-4530.0,61534.0,1.0,1.0,1.0,0.0,2140508.0,27033.0,-6422.0,-2930.0,-3434.0
6913015181,2022,tver,86.23,1983.0,12.0,640.0,639.0,1.0,12.0,1.0,1.0,0.0,640.0,640.0,-1911.0,72.0,72.0
7710920661,2022,moscow city,46.74,138668.0,671.0,31833.0,6285.0,6267.0,10.0,1.0,1.0,0.0,29904.0,1400.0,-132162.0,2790.0,837.0
5405067605,2022,novosibirsk,68.32,45719.0,4869.0,15884.0,4879.0,11005.0,1.0,1.0,1.0,0.0,15884.0,10463.0,-40999.0,4720.0,5297.0
3808124161,2022,irkutsk,68.20,8629.0,-682.0,77779.0,209.0,13514.0,17.0,1.0,1.0,0.0,3359.0,0.0,-6422.0,263.0,-676.0
6315640742,2022,samara,45.40.10,205.0,-676.0,5970.0,868.0,5102.0,11.0,1.0,1.0,0.0,197.0,0.0,-881.0,-676.0,-676.0
3015116606,2022,astrakhan,73.11,696.0,39.0,62.0,-113.0,175.0,2.0,1.0,1.0,0.0,62.0,61.0,-586.0,110.0,60.0
0107034958,2022,adygeya,80.10,5280.0,816.0,534.0,399.0,136.0,3.0,1.0,1.0,0.0,424.0,273.0,-3896.0,1384.0,816.0
5036127948,2022,moscow reg.,10.82,4223.0,-613.0,14039.0,2693.0,7151.0,9.0,1.0,1.0,0.0,13808.0,71.0,-4626.0,-403.0,-590.0
2626040290,2022,stavropol,85.42,1350.0,221.0,2623.0,984.0,569.0,13.0,1.0,1.0,0.0,2623.0,111.0,-887.0,463.0,269.0
3103005711,2022,belgorod,47.73,91.0,94.0,0.0,0.0,1909.0,8.0,1.0,1.0,0.0,4065.0,241.0,-6422.0,91.0,91.0
0315008758,2022,buryatia,47.25.11,349.0,0.0,10.0,10.0,1909.0,16.0,1.0,0.0,0.0,10.0,241.0,-349.0,0.0,0.0
7814789027,2022,sankt-petersburg,68.20,806.0,590.0,2722.0,1964.0,758.0,1.0,1.0,1.0,0.0,2722.0,310.0,-197.0,609.0,630.0
3663107145,2022,voronezh,46.21,212429.0,1870.0,136485.0,3768.0,128254.0,8.0,1.0,1.0,0.0,130563.0,6593.0,-209234.0,3195.0,2115.0
8603213885,2022,khanty-mansijsk,47.11,4979.0,678.0,1678.0,1678.0,0.0,7.0,1.0,1.0,0.0,1678.0,0.0,-4265.0,714.0,714.0
7706679588,2022,moscow city,41.20,222421.0,574.0,84785.0,5991.0,76794.0,14.0,1.0,1.0,0.0,83386.0,12852.0,-187971.0,6563.0,1754.0
6325997886,2022,samara,52.29,25529.0,-388.0,18700.0,17072.0,1628.0,11.0,1.0,1.0,0.0,5937.0,2411.0,-25267.0,262.0,407.0
8603223690,2022,khanty-mansijsk,45.20.10,2803.0,370.0,984.0,963.0,21.0,6.0,1.0,1.0,0.0,984.0,34.0,-1852.0,951.0,462.0
3022001275,2022,astrakhan,46.51,759.0,-39.0,1726.0,1702.0,24.0,11.0,1.0,1.0,0.0,1726.0,126.0,-233.0,-2.0,-16.0
7701417476,2022,moscow city,68.31,0.0,0.0,21934.0,19723.0,2211.0,8.0,1.0,1.0,0.0,21934.0,0.0,-6422.0,0.0,0.0
2632104544,2022,stavropol,49.40,81777.0,-2283.0,34010.0,13853.0,15847.0,6.0,1.0,1.0,0.0,29327.0,576.0,-85176.0,-4258.0,-2601.0
7840337281,2022,sankt-petersburg,41.20,126.0,0.0,240.0,99.0,141.0,16.0,1.0,1.0,0.0,240.0,0.0,-126.0,0.0,0.0
7804516503,2022,sankt-petersburg,69.20,5289.0,640.0,4839.0,3975.0,865.0,9.0,1.0,1.0,0.0,4679.0,380.0,-3973.0,1316.0,725.0
0542020134,2022,dagestan,43.21,0.0,0.0,10.0,10.0,1909.0,2.0,1.0,0.0,0.0,10.0,10.0,-6422.0,0.0,0.0
4205378143,2022,kemerovo,46.71.10,8629.0,0.0,15.0,-185.0,200.0,3.0,1.0,1.0,0.0,15.0,0.0,-6422.0,0.0,0.0
7710916030,2022,moscow city,61.10,409806.0,150836.0,741191.0,630882.0,79574.0,10.0,1.0,1.0,0.0,57385.0,0.0,-213169.0,190854.0,188545.0
7456044021,2022,chelyabinsk,49.41,23525.0,445.0,16284.0,756.0,11799.0,3.0,1.0,1.0,0.0,16284.0,412.0,-22969.0,556.0,556.0
7729651187,2022,moscow city,79.11,614.0,126.0,1662.0,-544.0,1816.0,12.0,1.0,1.0,0.0,1662.0,847.0,-470.0,144.0,144.0
6658536560,2022,sverdlovsk,43.29,28346.0,680.0,17608.0,1291.0,16292.0,2.0,1.0,1.0,0.0,17008.0,122.0,-27253.0,1093.0,850.0
2901183642,2022,arkhangelsk,87,1436.0,37.0,20.0,20.0,1909.0,14.0,1.0,1.0,0.0,20.0,241.0,-6422.0,37.0,37.0
9500002193,2022,kherson,49.4,8629.0,0.0,6.0,6.0,0.0,4.0,1.0,0.0,0.0,6.0,241.0,-6422.0,263.0,0.0
7725370072,2022,moscow city,81.10,30045.0,688.0,14026.0,9293.0,226.0,5.0,1.0,1.0,0.0,12123.0,5176.0,-28934.0,1111.0,877.0
2311312831,2022,krasnodar,49.41,20090.0,411.0,5795.0,661.0,4605.0,2.0,1.0,1.0,0.0,5795.0,0.0,-10718.0,613.0,521.0
6950218824,2022,tver,73.11,1860.0,10.0,208.0,145.0,62.0,4.0,1.0,0.0,0.0,208.0,95.0,-1824.0,36.0,31.0
2511114097,2022,primorsky terr.,93.19,0.0,0.0,0.0,984.0,1909.0,2.0,1.0,1.0,0.0,4065.0,241.0,0.0,263.0,0.0
2635832911,2022,stavropol,95.11,6426.0,122.0,11725.0,542.0,11183.0,8.0,1.0,1.0,0.0,11725.0,159.0,-1782.0,218.0,152.0
6905069024,2022,tver,68.20.20,2579.0,508.0,2138.0,2041.0,97.0,22.0,1.0,1.0,0.0,1640.0,1124.0,-1840.0,644.0,595.0
7728434292,2022,moscow city,62.02,0.0,-149.0,101.0,-530.0,631.0,4.0,1.0,1.0,0.0,101.0,81.0,-135.0,-135.0,-149.0
7106076669,2022,tula,68.20,92.0,19.0,1693.0,1594.0,92.0,15.0,1.0,0.0,0.0,172.0,92.0,-55.0,37.0,26.0
7725312867,2022,moscow city,46.72,250905.0,2326.0,30632.0,22731.0,7901.0,6.0,1.0,1.0,0.0,30632.0,817.0,-239755.0,3220.0,2907.0
7710531432,2022,moscow city,46.39,908.0,-262.0,343822.0,261406.0,2866.0,18.0,1.0,1.0,0.0,335250.0,144.0,-748.0,102.0,-1.0
0273080069,2022,bashkortostan,23.70,29241.0,-1728.0,3712.0,40.0,3672.0,12.0,1.0,1.0,0.0,3712.0,957.0,-30969.0,-1728.0,-1728.0
5032338610,2022,moscow reg.,73.11,15130.0,101.0,2870.0,200.0,2670.0,0.0,1.0,1.0,0.0,2870.0,327.0,-14424.0,706.0,520.0
7203416230,2022,tyumen,49.41,10551.0,377.0,8245.0,1356.0,6889.0,5.0,1.0,1.0,0.0,5112.0,67.0,-9861.0,690.0,472.0
9701123014,2022,moscow city,46.69,107799.0,12159.0,18352.0,5363.0,12989.0,4.0,1.0,1.0,0.0,18331.0,13267.0,-90968.0,16831.0,15589.0
9109028240,2022,crimea,68.20,8629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,-6422.0,263.0,0.0
7017299568,2022,tomsk,46.30,121777.0,4268.0,47007.0,17011.0,16119.0,10.0,1.0,1.0,0.0,32107.0,237.0,-103207.0,6292.0,5524.0
5506201254,2022,omsk,86.21,2854.0,865.0,2831.0,2654.0,177.0,15.0,1.0,1.0,0.0,2831.0,25.0,-1891.0,963.0,951.0
5405009071,2022,novosibirsk,46.49,4560.0,-5.0,1225.0,1084.0,141.0,5.0,1.0,1.0,0.0,1225.0,695.0,-4466.0,94.0,85.0
7811503255,2022,sankt-petersburg,25.10,194478.0,16565.0,119466.0,42733.0,76733.0,11.0,1.0,1.0,0.0,114173.0,19844.0,-125847.0,20076.0,20997.0
5403063228,2022,novosibirsk,23.61,7480.0,305.0,814.0,729.0,85.0,1.0,1.0,1.0,0.0,755.0,27.0,-7083.0,397.0,389.0
7424013341,2022,chelyabinsk,45.20,28380.0,740.0,10868.0,739.0,10129.0,0.0,1.0,1.0,0.0,10868.0,503.0,-27227.0,1153.0,925.0
7804679709,2022,sankt-petersburg,46.90,6403.0,1576.0,3576.0,2429.0,1147.0,1.0,1.0,1.0,0.0,3576.0,2975.0,-4405.0,1998.0,1970.0
2461035320,2022,krasnoyarsk,43.21,132.0,46.0,67.0,67.0,0.0,6.0,1.0,1.0,0.0,67.0,12.0,-68.0,64.0,53.0
5009124779,2022,moscow reg.,43.21,10078.0,91.0,97007.0,-16034.0,108831.0,2.0,1.0,1.0,0.0,91800.0,2098.0,-9871.0,207.0,91.0
1832155255,2022,udmurtia,81.22,0.0,-2.0,7.0,4.0,3.0,3.0,1.0,1.0,0.0,7.0,0.0,-5.0,-5.0,-2.0
6312205050,2022,samara,10.72,22424.0,3099.0,15474.0,3160.0,10664.0,2.0,1.0,1.0,0.0,15474.0,894.0,-11850.0,3927.0,3768.0
9204570492,2022,sevastopol,46.38,108306.0,876.0,25375.0,3481.0,17690.0,4.0,1.0,1.0,0.0,22845.0,421.0,-107341.0,965.0,977.0
5722020630,2022,oryol,46.21,18318.0,410.0,1858.0,1858.0,0.0,19.0,1.0,1.0,0.0,1858.0,42.0,-17785.0,533.0,513.0
7720866484,2022,moscow city,81.22,32135.0,438.0,15521.0,448.0,14291.0,0.0,1.0,1.0,0.0,14432.0,1192.0,-31639.0,496.0,590.0
2130226475,2022,chuvashia,63.11,8629.0,0.0,0.0,0.0,1909.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9705040640,2022,moscow city,68.20,490252.0,-525626.0,5298323.0,-807624.0,4817890.0,7.0,1.0,1.0,0.0,585818.0,48008.0,-513315.0,-74016.0,-764530.0
6815002258,2022,tambov,01.11,5100.0,97.0,1678.0,1678.0,1909.0,29.0,1.0,1.0,0.0,0.0,241.0,-5003.0,97.0,97.0
7810074797,2022,sankt-petersburg,56.10,6816.0,924.0,3025.0,2910.0,115.0,16.0,1.0,1.0,0.0,3025.0,280.0,-5681.0,1135.0,997.0
9715275955,2022,moscow city,49.41,8629.0,-7.0,17496.0,14780.0,2716.0,6.0,1.0,1.0,0.0,17496.0,20.0,-6422.0,263.0,-7.0
6501303078,2022,sakhalin,46.21,0.0,0.0,7309.0,874.0,5435.0,3.0,1.0,1.0,0.0,7309.0,6373.0,0.0,263.0,0.0
0323418405,2022,buryatia,41.20,920.0,496.0,707.0,633.0,74.0,1.0,1.0,1.0,0.0,707.0,223.0,-363.0,557.0,548.0
7718048298,2022,ryazan,46.44.20,0.0,0.0,52.0,-1042.0,1094.0,7.0,1.0,1.0,0.0,52.0,52.0,0.0,263.0,0.0
6950232917,2022,tver,46.13,93802.0,558.0,11148.0,886.0,10262.0,3.0,1.0,1.0,0.0,11148.0,148.0,-92678.0,1124.0,698.0
5032243968,2022,moscow city,46.71,1502365.0,68291.0,486141.0,182089.0,304052.0,11.0,1.0,1.0,0.0,476487.0,211.0,-1138255.0,96346.0,87093.0
7736328587,2022,moscow city,71.20,560.0,-3437.0,2934.0,2389.0,544.0,2.0,1.0,1.0,0.0,1645.0,740.0,-4368.0,-3808.0,-3403.0
9701159050,2022,moscow city,46.72,8629.0,0.0,488538.0,3031.0,477994.0,2.0,1.0,1.0,0.0,488538.0,0.0,0.0,0.0,0.0
6161030180,2022,rostov,80.10,28383.0,215.0,3545.0,1848.0,1697.0,25.0,1.0,1.0,0.0,3485.0,1189.0,-27705.0,678.0,507.0
6449058529,2022,saratov,41.20,310930.0,-59052.0,572833.0,50835.0,520998.0,12.0,1.0,1.0,0.0,546814.0,712.0,-324468.0,-22789.0,-59052.0
7727249353,2022,moscow city,25.93,148871.0,8403.0,79606.0,32754.0,46852.0,19.0,1.0,1.0,0.0,77464.0,367.0,-135840.0,13031.0,10504.0
2315666856,2022,krasnodar,52.29,0.0,0.0,10.0,10.0,1909.0,4.0,1.0,1.0,0.0,10.0,10.0,-6422.0,0.0,0.0
